age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
51,blue-collar,married,basic.6y,unknown,no,yes,telephone,jul,thu,481,18,1,3,nonexistent,-2.031571008707136,93.19250417201563,-40.799324162881554,2.0210600108505483,5153.394275278305,no
19,self-employed,single,university.degree,yes,no,no,telephone,jan,fri,727,7,17,5,success,-1.6535921161179583,93.91491839829439,-28.448603920972598,3.408544184987238,5037.624162614393,yes
70,management,single,university.degree,unknown,yes,unknown,cellular,feb,tue,2527,20,12,2,nonexistent,1.1137635955943945,92.51338355483472,-32.7361291249489,4.868995196161312,4991.952834187019,yes
72,management,married,basic.4y,yes,no,unknown,telephone,sep,wed,3136,22,12,0,nonexistent,0.07649946628677529,92.82867373372504,-39.725299967561334,4.139033732658838,5101.204257693812,yes
24,services,single,high.school,unknown,no,yes,telephone,aug,wed,1031,26,7,2,nonexistent,-0.24083206043633346,93.40677469677365,-36.29143577984873,2.3209675163161627,5176.882818045654,no
53,self-employed,married,university.degree,yes,no,yes,cellular,sep,wed,3372,12,9,2,failure,-0.262887028296781,94.28549936586293,-29.11023134110039,2.721568752246592,5044.580253966178,yes
30,admin.,married,basic.6y,unknown,unknown,yes,telephone,dec,wed,342,2,26,4,nonexistent,-0.7341712424808433,92.94340996785388,-30.93363741592709,2.6612070081711092,5032.510757568908,yes
37,services,married,basic.6y,unknown,no,no,telephone,sep,wed,3502,16,16,6,nonexistent,-0.9376939095990032,93.23148272348585,-36.09066169268562,1.7419929725478773,5018.554588413423,yes
47,technician,divorced,basic.4y,no,unknown,yes,cellular,apr,fri,1447,2,23,5,nonexistent,0.8343322540710228,94.6805558928158,-28.92388822594999,4.328067719483229,5089.683719279588,no
47,management,married,basic.6y,unknown,no,unknown,cellular,may,tue,2379,22,20,5,nonexistent,-3.039990747406448,92.79547435193567,-41.711141533629544,3.6484676301547725,5115.095320475533,yes
28,admin.,married,university.degree,no,no,no,cellular,oct,thu,2485,8,999,5,nonexistent,-2.0151039491259968,93.73058278634643,-33.27698722047171,3.2291505609031956,4999.192630308787,yes
48,services,married,basic.6y,yes,unknown,no,cellular,jul,thu,3659,1,15,5,nonexistent,-2.900189739319295,92.28152231234345,-50.41484874618523,2.506524953805326,5175.579168612211,yes
75,blue-collar,single,university.degree,yes,unknown,unknown,cellular,jun,thu,2221,14,25,6,nonexistent,-3.346946305332748,93.15269295483684,-36.86692676295306,1.651601185048745,5103.804514127502,yes
20,technician,married,basic.4y,no,no,yes,telephone,sep,tue,2606,10,10,0,nonexistent,-3.333438057063461,92.92425189404454,-47.5262041209101,3.415138404720271,5112.450472464351,yes
76,services,divorced,basic.6y,unknown,yes,yes,cellular,feb,tue,526,23,999,2,nonexistent,-3.284753050229704,92.03660196491514,-38.26921144864023,1.6417688481652712,4994.694286967067,no
19,blue-collar,divorced,university.degree,yes,no,unknown,cellular,aug,fri,1896,22,5,4,failure,-0.12765987638529172,93.63858973988768,-44.90837960175174,0.6387431198663416,5128.448395890996,yes
65,admin.,married,high.school,unknown,unknown,unknown,telephone,feb,fri,658,21,11,4,failure,-2.8652562843572555,92.92798207285922,-41.701675294076736,0.8932088824878159,5143.015450634249,no
20,admin.,married,university.degree,unknown,no,unknown,telephone,feb,thu,2073,13,15,2,failure,-2.428436403043642,92.70468709816566,-31.867266171636757,3.6536477482624923,5070.409077116185,yes
73,technician,married,university.degree,unknown,no,unknown,telephone,mar,tue,819,10,25,2,nonexistent,-1.3888764793454533,94.49927144564545,-49.3993450038621,2.261211926240848,5122.091915772991,yes
32,blue-collar,divorced,basic.4y,yes,unknown,no,cellular,apr,thu,2652,13,10,1,nonexistent,-2.1075987789602464,92.64293695853166,-37.95610546041302,1.508193924971253,5025.339095488403,yes
34,management,single,university.degree,yes,yes,no,cellular,jun,fri,405,28,17,0,nonexistent,0.5201486508329478,93.13535969265793,-47.33752128032023,1.6466150883251318,5132.690053239466,yes
65,admin.,single,basic.4y,unknown,yes,yes,cellular,jun,thu,2279,13,1,4,success,-0.40742038339184106,94.65840112205849,-37.09953834852844,2.7756652888262447,5104.583746482061,yes
69,self-employed,married,university.degree,no,unknown,no,telephone,feb,fri,2580,24,16,0,failure,-1.8001186986742808,92.22485960043386,-35.6571231013944,4.583964325171714,5117.750675789965,yes
24,management,single,university.degree,no,unknown,no,cellular,jun,mon,3890,1,16,5,failure,-1.8746418483204386,94.62761714158457,-46.448146091344086,1.7827018165709285,5030.17498982062,yes
65,management,divorced,university.degree,no,no,no,telephone,aug,wed,1573,5,19,4,nonexistent,-0.11827013435500668,93.09260136169341,-50.65739568811103,3.483996769339799,5172.318390041614,yes
22,services,married,basic.4y,unknown,unknown,unknown,telephone,may,mon,1811,28,20,3,nonexistent,-2.5807841504492295,94.21459720840717,-48.75766583123174,4.232594583902587,5182.066822567153,yes
51,services,single,university.degree,no,unknown,no,telephone,jan,thu,504,16,3,3,nonexistent,-2.053380681034311,92.9965114245006,-34.31825220018891,2.750208614573267,4991.306876350523,yes
50,admin.,married,basic.4y,yes,no,yes,telephone,aug,thu,3740,6,5,4,nonexistent,-1.7035179766437765,93.16354108011154,-41.71563804212843,0.7189444393794256,5193.087173404546,yes
71,management,married,high.school,no,no,no,telephone,jun,tue,178,4,23,1,nonexistent,-1.217700674659707,93.2257800759899,-41.887809571305795,4.103149107110289,5168.823729807918,no
78,services,divorced,basic.4y,no,no,unknown,telephone,feb,wed,131,10,26,3,success,-2.4854472527074933,94.65106361410784,-34.26381837512152,4.469215151068332,5109.932562602337,yes
62,blue-collar,divorced,high.school,unknown,yes,no,cellular,jul,fri,1846,11,14,6,nonexistent,-2.645281601054555,93.54071233887323,-38.91853568412006,0.7365850843857293,4978.173916989134,yes
33,blue-collar,single,basic.4y,yes,yes,yes,telephone,aug,thu,1478,28,10,5,nonexistent,1.3518083960787592,92.6072531352102,-35.5736634943773,1.1112865232738436,5102.004254917646,no
54,blue-collar,divorced,basic.4y,yes,unknown,no,cellular,feb,fri,2395,26,17,5,nonexistent,0.9833505185226735,93.71223084872588,-28.82804011322154,0.9829323481131045,5087.540889188363,yes
20,blue-collar,married,university.degree,no,no,yes,telephone,jan,fri,2587,2,16,6,success,-0.8866325123443628,94.4905192709072,-38.68594734219421,1.5731938652307607,5022.705806433516,yes
76,management,divorced,basic.6y,unknown,unknown,unknown,telephone,jun,fri,771,29,1,0,nonexistent,0.2746415048348357,92.60026670872823,-35.55095974814782,2.782419183269829,5184.069919815613,yes
76,blue-collar,single,basic.6y,unknown,unknown,yes,telephone,jun,mon,1429,24,12,2,nonexistent,-0.16478187717659998,92.94515394542722,-35.51085032985995,0.7467079891185467,5048.382840653146,no
64,management,single,university.degree,no,yes,yes,telephone,aug,fri,2123,21,25,0,success,-3.039451231263366,93.60009630683928,-38.02070574709531,1.3437340375412683,5117.07734273909,yes
65,admin.,single,high.school,yes,yes,unknown,telephone,jul,tue,578,26,29,5,nonexistent,-0.9140922858475898,94.76432230948102,-34.920041001903044,2.391905904782111,5082.7723106198455,no
60,admin.,divorced,university.degree,yes,unknown,yes,telephone,aug,mon,2901,22,26,0,nonexistent,-2.517186810151138,93.30300513479243,-30.85914695438791,3.385508479564434,5195.955110911958,yes
74,blue-collar,divorced,basic.6y,yes,no,no,telephone,oct,mon,1515,9,5,5,nonexistent,-0.5965200904642861,93.63617726867436,-31.49283571980458,4.602169789391607,5096.106057774811,no
68,blue-collar,divorced,basic.4y,unknown,yes,no,cellular,oct,thu,193,14,10,0,nonexistent,-3.1034009110526775,92.37886380455078,-49.431257498491775,4.251420451008634,5037.130390191213,yes
67,blue-collar,divorced,university.degree,no,yes,yes,telephone,may,wed,2007,2,29,5,failure,-2.618037984128664,94.12283428401626,-28.052283066811455,0.8372104341851685,5154.607280713567,yes
38,admin.,divorced,high.school,unknown,yes,no,cellular,feb,wed,1185,5,19,4,failure,0.35224568208145784,92.61563825928211,-30.551901447861198,4.854472641673909,5166.576144596911,no
58,services,single,university.degree,yes,unknown,no,telephone,may,thu,2394,12,6,4,nonexistent,0.6475875067306686,92.91818040059543,-27.60260130185112,1.7749044338800029,5210.815549215847,yes
25,admin.,single,basic.6y,unknown,yes,unknown,telephone,feb,wed,2998,1,29,0,nonexistent,0.9558109161874874,93.98678201947243,-46.16150269813136,2.199568389230011,5160.974900715689,yes
39,blue-collar,divorced,basic.4y,yes,no,yes,cellular,sep,fri,1384,19,17,2,nonexistent,0.9042874268447817,93.99546110526869,-37.97984135605872,0.9278722342721084,4976.716655880231,yes
68,services,married,basic.6y,no,yes,no,cellular,may,tue,1792,22,16,1,nonexistent,0.953738951536623,92.8926397788773,-40.28654369756726,4.718613029936622,5182.891256847945,no
71,services,single,basic.6y,yes,unknown,yes,telephone,jan,fri,3655,24,12,5,nonexistent,-2.9453968509596846,94.38088679854228,-41.79071666167276,3.002031780828653,5091.174844561947,yes
22,technician,married,basic.6y,no,unknown,yes,cellular,sep,wed,1110,12,20,1,nonexistent,-0.23445450313139224,94.22517471307573,-41.08426958112741,2.871759571066108,5002.273010769824,no
34,management,married,basic.6y,unknown,unknown,no,telephone,oct,wed,3333,21,13,3,nonexistent,-0.03494198750164127,93.72418119909098,-29.203465859077536,0.6668662412984604,5222.406659812848,yes
54,blue-collar,single,basic.4y,unknown,unknown,unknown,cellular,may,tue,2261,12,8,6,failure,-2.1126638303227407,92.50035286553536,-34.107142496672466,0.6151261018756922,5135.535473572907,yes
31,management,married,basic.6y,unknown,no,unknown,cellular,nov,mon,3736,20,12,3,nonexistent,1.3660676251883226,94.533663913308,-43.03847757582617,3.601740588145022,5199.614184425021,yes
56,technician,married,high.school,yes,unknown,yes,cellular,jan,mon,3793,5,5,2,nonexistent,-2.0280230047518417,93.47678016377566,-41.7448081711685,2.7220305404081793,5010.592712449798,yes
58,management,single,high.school,no,yes,unknown,cellular,sep,tue,1936,20,21,6,nonexistent,-0.6405380382455569,93.05393146496776,-39.602342047265914,2.8333198978312133,5168.967253087835,yes
45,blue-collar,single,basic.6y,unknown,no,no,cellular,sep,mon,2620,2,999,6,failure,0.787306027200254,94.59638530337511,-42.03037296815362,3.461012709287586,5121.3766216845725,yes
48,technician,divorced,high.school,unknown,unknown,no,telephone,oct,wed,779,14,999,0,nonexistent,-2.0119066529104757,94.72059023211736,-45.77925027504126,1.242144077540044,5065.7831879137775,yes
34,management,single,basic.6y,no,unknown,unknown,cellular,oct,mon,261,17,3,5,nonexistent,-0.48877446608539954,94.00813977631532,-40.395206250648386,4.992723350612389,5020.11661629664,no
52,admin.,married,basic.4y,yes,no,unknown,cellular,sep,wed,729,24,13,4,nonexistent,0.0560704351348663,94.21585217269505,-48.89932053779229,0.955383436389484,5053.727865323453,yes
57,services,single,basic.4y,unknown,yes,yes,cellular,jun,thu,282,15,17,3,failure,-0.39178898647992444,92.69094133416736,-30.37935324296483,1.778667115901111,5104.866352623112,yes
39,technician,divorced,high.school,yes,no,unknown,telephone,oct,fri,3719,29,15,6,nonexistent,-1.4513684243089446,92.72462739328269,-31.085609073921056,3.6529358350535652,5157.488300205227,yes
62,admin.,single,high.school,yes,yes,yes,telephone,oct,mon,1490,17,2,6,failure,1.134823440289369,93.59375911444624,-29.483091254991592,2.8700422245007626,5078.90732585305,yes
65,blue-collar,married,basic.6y,yes,yes,no,cellular,feb,thu,3451,2,26,0,success,-0.4609121936156797,94.75296877592496,-40.14273796912261,1.0249267243428377,5067.426155307537,yes
70,services,single,university.degree,unknown,unknown,unknown,telephone,dec,mon,361,21,5,1,failure,-2.323070812766994,94.08102829047424,-35.235620797689194,4.009331346967099,4965.864357380868,no
46,technician,married,basic.6y,unknown,no,yes,telephone,jul,thu,3520,8,25,2,nonexistent,0.4694203801249667,94.08877334320401,-31.441154545291496,4.8699041808397,5214.690518074137,yes
27,services,single,basic.6y,no,no,yes,telephone,feb,tue,440,10,28,4,nonexistent,-0.2517838357545161,92.72127293896388,-43.27491615020783,2.681535128479662,5167.4556927814765,yes
35,self-employed,divorced,basic.4y,no,unknown,yes,cellular,apr,thu,2140,3,999,4,nonexistent,-2.874327031674875,93.17538958766681,-35.6621069481788,1.7137128848419698,5227.012781885339,yes
52,self-employed,divorced,university.degree,yes,unknown,yes,cellular,apr,wed,1644,11,10,3,success,-2.0649178537301425,92.95908290135256,-40.3262497356878,1.0700406110891043,5207.027997865308,yes
61,technician,single,university.degree,unknown,yes,no,telephone,oct,tue,2800,27,27,0,nonexistent,-2.6409376752130194,92.84632157556094,-41.868315332121036,1.503003319203855,5191.859537949572,yes
33,technician,married,basic.6y,yes,unknown,unknown,telephone,jul,tue,866,9,28,4,nonexistent,-3.0511694145863117,94.04708396334422,-30.25858335568907,1.9694051631700806,4978.962875740553,yes
67,management,divorced,basic.4y,no,no,yes,cellular,jun,wed,1447,15,27,1,nonexistent,-2.295041188278923,92.27959151573242,-35.884534901720116,1.4270552396698943,5126.429170915284,yes
66,services,married,high.school,yes,unknown,unknown,cellular,dec,mon,141,22,26,1,nonexistent,-2.064936128551321,92.46323816580048,-35.90084711942343,3.6117147831198033,5023.2064300804805,no
24,self-employed,single,basic.4y,yes,unknown,unknown,telephone,nov,tue,1314,11,9,2,nonexistent,-1.1606792028410784,93.15442812516227,-47.0509556049752,0.7009438621000683,5196.768311947559,no
47,self-employed,divorced,high.school,unknown,unknown,no,cellular,dec,mon,1455,3,17,2,nonexistent,1.252462404916944,92.84763816406902,-42.50865491350247,2.400079489487241,5180.428743010529,yes
36,services,divorced,basic.4y,yes,unknown,unknown,telephone,dec,fri,2796,26,3,1,nonexistent,1.1276901607047423,94.5294391315454,-30.693927630781598,2.246234290497965,5008.669259435127,yes
72,self-employed,married,university.degree,yes,unknown,no,cellular,oct,thu,1875,7,5,1,failure,0.2176793070955751,92.56124147308623,-45.697537910755855,4.4631928642550385,5171.621335970099,yes
77,admin.,divorced,basic.4y,unknown,yes,no,cellular,jul,thu,1847,28,28,0,nonexistent,-0.29674510309157365,92.696760702499,-27.605919234582036,1.8002347411353319,5224.63940730745,yes
40,self-employed,married,basic.6y,unknown,unknown,yes,cellular,jun,wed,1712,23,18,4,nonexistent,1.146908812345647,92.49863751835946,-30.918158413090485,3.1625821894910526,5058.162114245552,no
25,self-employed,married,high.school,no,unknown,no,cellular,jan,wed,2700,7,8,0,nonexistent,-2.71625342707798,94.40338051744646,-44.404012001868125,0.6205891912161154,5060.207000992795,yes
34,blue-collar,single,basic.4y,unknown,no,yes,telephone,nov,thu,700,4,9,2,nonexistent,-1.8144134638903362,92.56576508709163,-48.213566642655714,4.634576743044252,4970.247166427644,yes
38,admin.,married,basic.4y,yes,unknown,no,cellular,apr,fri,997,6,19,2,failure,-0.7440294448783888,92.9858187751967,-46.7476190305662,3.4013162755658732,5155.897042283546,no
43,management,divorced,high.school,no,no,no,cellular,mar,wed,2096,19,22,2,nonexistent,0.5068840104863678,93.87407174439937,-45.011371555096666,4.091980459573822,5182.3148266343205,yes
74,technician,married,basic.4y,no,no,unknown,cellular,jul,fri,1325,14,26,6,nonexistent,-0.4058241512937869,92.2173691096685,-45.11784027831576,3.1051441940560824,4975.929687561519,no
45,self-employed,divorced,high.school,no,no,yes,cellular,jul,wed,880,4,4,4,nonexistent,0.48257210221166347,94.28661755979753,-50.410924445878564,4.188317003439782,5213.627872269248,no
76,management,married,university.degree,no,no,unknown,cellular,dec,tue,1213,19,21,3,success,-2.665239745506562,93.97750182036125,-33.70429130399768,0.9713123302822236,4983.032583340025,yes
56,management,single,high.school,yes,yes,no,telephone,dec,mon,1159,19,24,2,nonexistent,-2.474872732493823,92.73090538540312,-27.448104550855657,3.7261695869430222,5114.063505016915,yes
50,admin.,single,high.school,yes,yes,yes,telephone,nov,thu,554,17,15,2,failure,0.15471309254024504,93.09702477774661,-43.954221832612866,1.2547453496661036,5208.882878166802,no
57,technician,married,university.degree,yes,no,no,cellular,apr,mon,403,21,24,0,nonexistent,-1.7280853492336403,93.73619692438393,-50.41093683892901,3.136529716019893,5209.152553550961,no
36,blue-collar,married,basic.4y,yes,yes,no,telephone,jul,thu,891,28,21,0,nonexistent,-1.3067469178484934,94.65008087717493,-28.85238843311256,4.937180970131753,4998.847258645113,no
46,management,married,basic.4y,no,yes,unknown,cellular,apr,wed,2912,19,1,3,nonexistent,0.39998977622385035,93.76192929856792,-45.8718240505405,1.3942536433069788,5220.5148532991425,yes
37,blue-collar,single,university.degree,yes,unknown,yes,telephone,sep,mon,601,12,8,5,failure,-3.063826142361802,92.70851129640748,-50.629016558408665,1.7271430313413991,5035.128134810435,no
37,technician,married,basic.6y,no,yes,yes,cellular,mar,fri,1830,17,10,3,nonexistent,-2.5936984260081974,93.35099091915482,-45.44347313929624,1.5297737157804303,5053.964538633318,yes
27,technician,married,high.school,unknown,no,yes,cellular,oct,wed,340,15,1,3,success,-1.9801080978835885,93.25892130628421,-48.31401961845303,2.4137149836478184,5142.168343558781,no
79,admin.,divorced,basic.4y,yes,no,no,telephone,feb,tue,3828,9,17,3,nonexistent,0.8407686544779162,93.49130071220543,-33.447480518284905,2.7495676853874977,4993.248735896683,yes
29,services,single,basic.4y,unknown,no,yes,cellular,may,mon,1968,27,1,0,nonexistent,-1.4565718074809886,93.45333680615018,-50.76076627792865,1.3042421626371425,5104.921459553022,yes
73,self-employed,single,high.school,unknown,no,no,cellular,sep,mon,703,28,13,2,nonexistent,-2.1898775231912015,93.01934660314059,-40.251698915097535,0.7224492538885796,5179.425701012925,no
50,admin.,married,high.school,yes,unknown,no,cellular,nov,tue,317,20,22,0,failure,-0.14354863154572473,94.44111433022499,-39.04234456064985,2.103137017552569,5094.843179105792,no
73,blue-collar,married,high.school,no,yes,no,cellular,mar,thu,2665,28,26,6,nonexistent,-3.2546073494953673,92.92431137505382,-32.05755511402145,2.2809213033264024,4979.750341732708,yes
42,admin.,divorced,basic.6y,unknown,no,yes,cellular,jan,wed,1386,25,3,1,failure,0.3205124696057124,93.48386655745419,-38.315491115124836,2.2845572319080736,5176.535961333479,yes
42,technician,married,university.degree,yes,unknown,unknown,telephone,sep,tue,3893,16,7,1,success,-0.050114987909552725,92.7304167327473,-47.818772893719704,3.5259221321612446,5027.157901832956,yes
70,management,single,basic.6y,unknown,no,no,telephone,may,fri,2429,18,7,5,success,-3.1356002470212636,93.2174446556059,-40.60712302982727,2.574475514478535,5176.690262882543,yes
21,self-employed,divorced,basic.6y,unknown,yes,unknown,telephone,feb,wed,2280,18,999,2,nonexistent,-1.0094615323520428,93.90789464202092,-28.463277113322945,1.0745821233407207,5211.743860006598,yes
21,self-employed,single,high.school,yes,unknown,yes,telephone,jun,tue,1800,4,999,3,nonexistent,-1.460078005599293,94.1219971057624,-45.14037701699255,4.702347442816204,5163.248221226911,yes
26,services,married,university.degree,unknown,yes,yes,cellular,mar,tue,1367,4,3,2,failure,-2.6409317816321987,94.2574222175986,-43.642706950196484,3.6828945833692472,4972.368678464349,no
32,technician,divorced,basic.4y,no,unknown,yes,cellular,sep,mon,1572,21,17,1,nonexistent,-2.6605851324592202,94.06310881475852,-29.92911434796892,1.5365788196152683,5138.049622507017,no
73,self-employed,single,high.school,no,no,yes,telephone,mar,mon,816,27,28,5,nonexistent,-2.631048580383992,93.30691497390362,-32.015441910795836,4.714459185825962,5035.583717317658,no
43,self-employed,single,university.degree,unknown,no,yes,cellular,feb,mon,552,1,18,2,nonexistent,-0.5216205545682362,92.10491148814857,-43.7371502765892,4.962943896501461,5016.2274009063,no
32,management,single,basic.4y,unknown,yes,unknown,telephone,mar,wed,3600,5,9,3,nonexistent,-2.5786880737080664,93.46857778902375,-33.8698863382902,1.4686538015357684,5164.840349459841,yes
43,blue-collar,married,basic.6y,yes,yes,yes,cellular,jun,thu,855,12,17,6,nonexistent,-3.1139394882162326,92.15442187762945,-48.76573775231857,2.2742900797999157,5040.183886833002,no
45,blue-collar,married,university.degree,no,unknown,yes,cellular,mar,wed,1812,14,9,6,nonexistent,1.196369546361839,94.70605961054646,-37.82244286641042,0.9033071151979877,5001.579418253493,yes
24,blue-collar,married,basic.6y,unknown,yes,yes,telephone,sep,mon,2866,10,8,6,nonexistent,-3.211975576592241,93.05827817577429,-29.983675235453905,2.722802087574678,5008.803249542358,yes
49,admin.,married,basic.6y,no,yes,yes,telephone,sep,mon,3642,18,29,5,nonexistent,-0.21329896824670647,93.41027971249865,-30.663835799186444,4.065873226639052,5142.7363287146445,yes
29,blue-collar,single,university.degree,unknown,no,yes,telephone,sep,wed,182,21,21,5,nonexistent,1.0929580336954334,92.36273155330522,-45.95199634410828,4.577665324264147,5084.596845176954,no
52,blue-collar,divorced,basic.4y,yes,no,no,telephone,feb,tue,3112,10,6,0,nonexistent,-3.2179104011407116,94.78802406899686,-38.05734584649261,2.9991058293630655,5018.7824755499905,yes
69,admin.,married,university.degree,yes,no,no,telephone,jul,tue,1574,26,5,3,nonexistent,1.235513033692256,93.3781651194568,-41.27678193683673,2.0344695759032985,4984.678903021729,yes
49,management,divorced,basic.4y,no,no,unknown,telephone,dec,mon,396,16,999,0,nonexistent,-0.9887722826382237,92.83521191051427,-37.39555097508984,3.1290869212985206,5211.506179910829,no
26,technician,single,high.school,no,no,yes,telephone,feb,mon,1727,6,29,6,nonexistent,0.3684090427991485,92.54053626877113,-49.00575891342378,1.1082572445948307,5227.446631154805,yes
31,self-employed,married,high.school,unknown,no,unknown,cellular,jan,thu,2826,3,4,1,nonexistent,-0.3994147744401911,93.81980609296907,-27.345600113087396,4.275270514888038,5067.85851457531,yes
30,services,single,high.school,unknown,no,unknown,telephone,may,tue,1517,20,18,6,nonexistent,-0.43913448962086954,93.22163787617143,-37.332004911014124,2.89104992521272,5029.379365815785,yes
73,self-employed,married,basic.6y,unknown,unknown,yes,telephone,nov,thu,3730,15,14,4,failure,0.3860409162243406,92.888523987298,-47.94897730977049,4.922701539306547,4974.649848849559,yes
77,blue-collar,married,high.school,no,no,yes,telephone,nov,mon,906,5,25,2,nonexistent,-3.085887890593112,92.0269992676926,-35.44978471551548,2.364286204773743,5044.874697242444,no
61,blue-collar,divorced,basic.6y,yes,no,no,cellular,aug,mon,1356,6,23,4,failure,-1.516528580071645,92.10191166759654,-50.61564759495508,3.4755854118739022,5117.73559430803,no
50,self-employed,single,basic.4y,yes,no,yes,cellular,mar,thu,2174,25,13,3,nonexistent,1.2539268568972757,93.94211676528185,-50.645436973974704,2.095694444042692,5102.305204077457,yes
49,self-employed,single,university.degree,no,no,no,cellular,jul,thu,3629,25,6,0,nonexistent,-3.1379810531234362,93.34551330564157,-46.51839701013416,1.2496843135758875,5072.38698152925,yes
36,blue-collar,single,university.degree,yes,no,unknown,telephone,jun,mon,3628,22,8,3,nonexistent,-2.138580136554904,94.37689316048734,-44.32480110152458,3.9208041198720855,5059.371905963206,yes
47,admin.,divorced,basic.6y,no,yes,unknown,cellular,nov,fri,0,12,11,3,nonexistent,-0.17388667339094613,94.1098797143573,-44.51046527718898,3.5587954174125005,5222.341844820306,no
33,admin.,divorced,basic.6y,unknown,yes,no,telephone,jan,mon,3239,1,16,1,nonexistent,-2.917909016209517,93.60563327820964,-40.20819719728185,4.033835493172284,5095.921841450906,yes
29,admin.,single,basic.6y,no,no,no,telephone,dec,tue,3691,22,17,3,nonexistent,-0.8239668660168211,93.57077445683002,-38.53464709707095,4.912495172390049,4965.944385850532,yes
27,services,single,basic.4y,yes,no,yes,cellular,jul,mon,18,10,1,2,nonexistent,0.024178012609805462,94.0869658489888,-40.710572744237105,4.971003119043252,5148.550283088018,no
19,technician,married,basic.4y,no,no,no,telephone,mar,wed,3403,3,16,1,nonexistent,0.2356178233041369,94.0752544932795,-41.86405987558973,4.687576080245338,5117.865067470597,yes
35,blue-collar,married,high.school,no,unknown,no,cellular,apr,mon,583,21,23,4,nonexistent,-0.7062899530089728,92.93664892640993,-34.78365700309823,4.537297235549954,5005.441407576527,no
30,management,divorced,high.school,no,no,yes,cellular,oct,fri,455,5,27,3,success,-0.9969745163044916,92.29489447164516,-44.86474504717511,1.926624367497861,5150.956430763061,yes
46,self-employed,married,university.degree,no,unknown,unknown,cellular,feb,tue,3004,26,19,4,nonexistent,0.02666590191127703,94.16111903408853,-35.79542403578525,2.6612127477993233,4968.861773948138,yes
41,self-employed,single,high.school,yes,unknown,no,cellular,nov,mon,2036,15,6,2,nonexistent,-2.7037138445447875,92.62469662722661,-27.93564579594883,0.8059048025378407,5155.47407488157,no
55,blue-collar,single,basic.4y,unknown,no,yes,telephone,jan,thu,1132,4,9,2,nonexistent,-0.13351398425169098,94.21554223061804,-39.52462065465098,3.610490434430731,5003.126750729033,no
29,blue-collar,married,basic.4y,yes,yes,yes,cellular,may,tue,3339,19,14,2,nonexistent,1.0123775752919666,93.73065682554554,-38.58237688104337,3.002598434007887,5224.015431409724,yes
77,blue-collar,married,basic.4y,yes,no,no,cellular,jun,tue,2492,17,999,6,failure,-0.12278526449858379,93.00228826928495,-33.394138604054646,3.7106480695790816,5098.867264078776,yes
77,self-employed,divorced,basic.4y,unknown,no,unknown,telephone,nov,fri,3311,23,23,4,nonexistent,-3.176782549225291,94.38636700237731,-38.6732406078116,3.595606748740897,4966.429550761631,yes
46,blue-collar,married,university.degree,yes,yes,yes,telephone,feb,thu,1952,29,10,4,nonexistent,-0.9712663257315448,93.9352719353963,-47.36061060920636,1.796445394879117,5185.267889279965,yes
39,self-employed,divorced,university.degree,unknown,yes,no,cellular,oct,wed,3372,8,7,0,failure,0.0861213823226915,93.52630315336579,-36.20419009222795,2.6286745541763077,5181.764766725865,yes
53,technician,married,basic.4y,unknown,no,unknown,cellular,jun,mon,2649,5,26,1,nonexistent,-3.1924277641630474,92.84251986222884,-38.64031420519464,1.062391464001855,5165.5079824144805,yes
18,management,married,basic.6y,no,no,no,cellular,jun,wed,2150,24,25,5,nonexistent,0.25855169752026474,94.76158569442165,-28.05971041172496,0.9718805267159497,5105.885773011261,yes
60,admin.,married,high.school,yes,unknown,yes,cellular,aug,thu,987,4,11,3,success,-2.0483065296334626,94.34791343772419,-48.57721774579233,2.624192088057385,5021.38010692619,no
72,management,married,university.degree,unknown,yes,yes,telephone,aug,tue,3321,24,2,1,nonexistent,-0.5738886844657112,92.38241206516585,-37.97840664917184,3.0455582450259695,5132.876889745602,yes
57,blue-collar,single,basic.6y,yes,unknown,yes,cellular,jun,fri,3524,19,24,2,nonexistent,1.238448989115323,94.25744054106934,-36.05535072134882,2.0026135514282037,5187.89074930666,yes
51,management,single,high.school,yes,unknown,no,telephone,jul,fri,519,24,14,3,nonexistent,1.3756615277122013,92.33652808250734,-35.98452753490842,0.8709664563454207,5094.004740094734,no
51,blue-collar,single,basic.6y,unknown,unknown,yes,telephone,apr,tue,3224,22,20,0,nonexistent,-0.3548430531391782,92.69369364494453,-49.37315273512369,3.5109079283556643,4981.360775969252,yes
65,management,married,basic.4y,no,unknown,no,telephone,may,fri,858,9,4,1,nonexistent,-1.0408781170403758,94.68113933806464,-42.964845813326164,3.5804890836673327,5221.5570937104985,yes
50,services,divorced,high.school,unknown,yes,unknown,cellular,jun,wed,173,13,27,2,failure,-2.547076935102757,94.43573322779318,-44.52522264223393,2.011170416744705,5142.59416147745,no
21,management,married,basic.6y,no,yes,unknown,cellular,jun,tue,1366,21,29,3,nonexistent,-2.399998027058817,93.69680961142808,-34.54831160867791,0.6035659671823758,5223.30897456486,yes
55,admin.,single,university.degree,unknown,yes,unknown,telephone,mar,mon,3741,17,4,6,failure,-1.339839940051721,93.95755886990617,-33.22364890346053,3.3976042992575355,5013.059768019424,yes
47,admin.,divorced,university.degree,unknown,no,unknown,cellular,sep,mon,3052,8,16,3,success,-0.029025582672568752,92.25090651539576,-45.7984614640359,0.9102903562583737,5017.396822523351,yes
